,year,prizename,nominationstatement,films,charactor,songtitle,publicnote,Ccodetyp,win
9955,2018,WRITING (Adapted Screenplay),Screenplay by Eric Roth and Bradley Cooper & Will Fetters,A Star Is Born,,,,actingorsimilar,0
9956,2018,WRITING (Original Screenplay),Written by Deborah Davis and Tony McNamara,The Favourite,,,,actingorsimilar,0
9957,2018,WRITING (Original Screenplay),Written by Paul Schrader,First Reformed,,,,actingorsimilar,0
9958,2018,WRITING (Original Screenplay),"Written by Nick Vallelonga, Brian Currie, Peter Farrelly",Green Book,,,,actingorsimilar,1
9959,2018,WRITING (Original Screenplay),Written by Alfonso Cuarón,Roma,,,,actingorsimilar,0
9960,2018,WRITING (Original Screenplay),Written by Adam McKay,Vice,,,,actingorsimilar,0
9961,2019,ACTOR IN A LEADING ROLE,Antonio Banderas,Pain and Glory,"{""Salvador""}",,,actingorsimilar,0
9962,2019,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Once upon a Time...in Hollywood,"{""Rick Dalton""}",,,actingorsimilar,0
9963,2019,ACTOR IN A LEADING ROLE,Adam Driver,Marriage Story,"{""Charlie Barber""}",,,actingorsimilar,0
9964,2019,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Joker,"{""Arthur Fleck""}",,,actingorsimilar,1
9965,2019,ACTOR IN A LEADING ROLE,Jonathan Pryce,The Two Popes,"{""Cardinal Jorge Bergoglio/Pope Francis""}",,,actingorsimilar,0
9966,2019,ACTOR IN A SUPPORTING ROLE,Tom Hanks,A Beautiful Day in the Neighborhood,"{""Fred Rogers""}",,,actingorsimilar,0
9967,2019,ACTOR IN A SUPPORTING ROLE,Anthony Hopkins,The Two Popes,"{""Cardinal Ratzinger/Pope Benedict""}",,,actingorsimilar,0
9968,2019,ACTOR IN A SUPPORTING ROLE,Al Pacino,The Irishman,"{""Jimmy Hoffa""}",,,actingorsimilar,0
9969,2019,ACTOR IN A SUPPORTING ROLE,Joe Pesci,The Irishman,"{""Russell Bufalino""}",,,actingorsimilar,0
9970,2019,ACTOR IN A SUPPORTING ROLE,Brad Pitt,Once upon a Time...in Hollywood,"{""Cliff Booth""}",,,actingorsimilar,1
9971,2019,ACTRESS IN A LEADING ROLE,Cynthia Erivo,Harriet,"{""Harriet/Minty""}",,,actingorsimilar,0
9972,2019,ACTRESS IN A LEADING ROLE,Scarlett Johansson,Marriage Story,"{""Nicole Barber""}",,,actingorsimilar,0
9973,2019,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Little Women,"{""Jo March""}",,,actingorsimilar,0
9974,2019,ACTRESS IN A LEADING ROLE,Charlize Theron,Bombshell,"{""Megyn Kelly""}",,,actingorsimilar,0
9975,2019,ACTRESS IN A LEADING ROLE,Renée Zellweger,Judy,"{""Judy Garland""}",,,actingorsimilar,1
9976,2019,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Richard Jewell,"{""Bobi Jewell""}",,,actingorsimilar,0
9977,2019,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Marriage Story,"{""Nora Fanshaw""}",,,actingorsimilar,1
9978,2019,ACTRESS IN A SUPPORTING ROLE,Scarlett Johansson,Jojo Rabbit,"{""Rosie""}",,,actingorsimilar,0
9979,2019,ACTRESS IN A SUPPORTING ROLE,Florence Pugh,Little Women,"{""Amy March""}",,,actingorsimilar,0
9980,2019,ACTRESS IN A SUPPORTING ROLE,Margot Robbie,Bombshell,"{""Kayla Pospisil""}",,,actingorsimilar,0
9981,2019,ANIMATED FEATURE FILM,"Dean DeBlois, Bradford Lewis and Bonnie Arnold",How to Train Your Dragon: The Hidden World,,,,other,0
9982,2019,ANIMATED FEATURE FILM,Jérémy Clapin and Marc du Pontavice,I Lost My Body,,,,other,0
9983,2019,ANIMATED FEATURE FILM,"Sergio Pablos, Jinko Gotoh and Marisa Román",Klaus,,,,other,0
9984,2019,ANIMATED FEATURE FILM,"Chris Butler, Arianne Sutner and Travis Knight",Missing Link,,,,other,0
9985,2019,ANIMATED FEATURE FILM,"Josh Cooley, Mark Nielsen and Jonas Rivera",Toy Story 4,,,,other,1
9986,2019,CINEMATOGRAPHY,Rodrigo Prieto,The Irishman,,,,actingorsimilar,0
9987,2019,CINEMATOGRAPHY,Lawrence Sher,Joker,,,,actingorsimilar,0
9988,2019,CINEMATOGRAPHY,Jarin Blaschke,The Lighthouse,,,,actingorsimilar,0
9989,2019,CINEMATOGRAPHY,Roger Deakins,1917,,,,actingorsimilar,1
9990,2019,CINEMATOGRAPHY,Robert Richardson,Once upon a Time...in Hollywood,,,,actingorsimilar,0
9991,2019,COSTUME DESIGN,Sandy Powell and Christopher Peterson,The Irishman,,,,actingorsimilar,0
9992,2019,COSTUME DESIGN,Mayes C. Rubeo,Jojo Rabbit,,,,actingorsimilar,0
9993,2019,COSTUME DESIGN,Mark Bridges,Joker,,,,actingorsimilar,0
9994,2019,COSTUME DESIGN,Jacqueline Durran,Little Women,,,,actingorsimilar,1
9995,2019,COSTUME DESIGN,Arianne Phillips,Once upon a Time...in Hollywood,,,,actingorsimilar,0
9996,2019,DIRECTING,Martin Scorsese,The Irishman,,,,actingorsimilar,0
9997,2019,DIRECTING,Todd Phillips,Joker,,,,actingorsimilar,0
9998,2019,DIRECTING,Sam Mendes,1917,,,,actingorsimilar,0
9999,2019,DIRECTING,Quentin Tarantino,Once upon a Time...in Hollywood,,,,actingorsimilar,0
10000,2019,DIRECTING,Bong Joon Ho,Parasite,,,,actingorsimilar,1
10001,2019,DOCUMENTARY (Feature),"Steven Bognar, Julia Reichert and Jeff Reichert",American Factory,,,,actingorsimilar,1
10002,2019,DOCUMENTARY (Feature),"Feras Fayyad, Kirstine Barfod and Sigrid Dyekjær",The Cave,,,,actingorsimilar,0
10003,2019,DOCUMENTARY (Feature),"Petra Costa, Joanna Natasegara, Shane Boris and Tiago Pavan",The Edge of Democracy,,,,actingorsimilar,0
10004,2019,DOCUMENTARY (Feature),Waad al-Kateab and Edward Watts,For Sama,,,,actingorsimilar,0
10005,2019,DOCUMENTARY (Feature),"Ljubo Stefanov, Tamara Kotevska and Atanas Georgiev",Honeyland,,,,actingorsimilar,0
10006,2019,DOCUMENTARY (Short Subject),Yi Seung-Jun and Gary Byung-Seok Kam,In the Absence,,,,actingorsimilar,0
10007,2019,DOCUMENTARY (Short Subject),Carol Dysinger and Elena Andreicheva,Learning to Skateboard in a Warzone (If You're a Girl),,,,actingorsimilar,1
10008,2019,DOCUMENTARY (Short Subject),John Haptas and Kristine Samuelson,Life Overtakes Me,,,,actingorsimilar,0
10009,2019,DOCUMENTARY (Short Subject),Smriti Mundhra and Sami Khan,St. Louis Superman,,,,actingorsimilar,0
10010,2019,DOCUMENTARY (Short Subject),Laura Nix and Colette Sandstedt,Walk Run Cha-Cha,,,,actingorsimilar,0
10011,2019,FILM EDITING,Michael McCusker and Andrew Buckland,Ford v Ferrari,,,,actingorsimilar,1
10012,2019,FILM EDITING,Thelma Schoonmaker,The Irishman,,,,actingorsimilar,0
10013,2019,FILM EDITING,Tom Eagles,Jojo Rabbit,,,,actingorsimilar,0
10014,2019,FILM EDITING,Jeff Groth,Joker,,,,actingorsimilar,0
10015,2019,FILM EDITING,Yang Jinmo,Parasite,,,,actingorsimilar,0
10016,2019,INTERNATIONAL FEATURE FILM,Poland,Corpus Christi,,,,other,0
10017,2019,INTERNATIONAL FEATURE FILM,North Macedonia,Honeyland,,,,other,0
10018,2019,INTERNATIONAL FEATURE FILM,France,Les Misérables,,,,other,0
10019,2019,INTERNATIONAL FEATURE FILM,Spain,Pain and Glory,,,,other,0
10020,2019,INTERNATIONAL FEATURE FILM,South Korea,Parasite,,,,other,1
10021,2019,MAKEUP AND HAIRSTYLING,"Kazu Hiro, Anne Morgan and Vivian Baker",Bombshell,,,,other,1
10022,2019,MAKEUP AND HAIRSTYLING,Nicki Ledermann and Kay Georgiou,Joker,,,,other,0
10023,2019,MAKEUP AND HAIRSTYLING,Jeremy Woodhead,Judy,,,,other,0
10024,2019,MAKEUP AND HAIRSTYLING,"Paul Gooch, Arjen Tuiten and David White",Maleficent: Mistress of Evil,,,,other,0
10025,2019,MAKEUP AND HAIRSTYLING,"Naomi Donne, Tristan Versluis and Rebecca Cole",1917,,,,other,0
10026,2019,MUSIC (Original Score),Hildur Guðnadóttir,Joker,,,,other,1
10027,2019,MUSIC (Original Score),Alexandre Desplat,Little Women,,,,other,0
10028,2019,MUSIC (Original Score),Randy Newman,Marriage Story,,,,other,0
10029,2019,MUSIC (Original Score),Thomas Newman,1917,,,,other,0
10030,2019,MUSIC (Original Score),John Williams,Star Wars: The Rise of Skywalker,,,,other,0
10031,2019,MUSIC (Original Song),Music and Lyric by Randy Newman,Toy Story 4,,"""I Can't Let You Throw Yourself Away""",,song,0
10032,2019,MUSIC (Original Song),Music by Elton John; Lyric by Bernie Taupin,Rocketman,,"""(I'm Gonna) Love Me Again""",,song,1
10033,2019,MUSIC (Original Song),Music and Lyric by Diane Warren,Breakthrough,,"""I'm Standing With You""",,song,0
10034,2019,MUSIC (Original Song),Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Frozen II,,"""Into The Unknown""",,song,0
10035,2019,MUSIC (Original Song),Music and Lyric by Joshuah Brian Campbell and Cynthia Erivo,Harriet,,"""Stand Up""",,song,0
10036,2019,BEST PICTURE,"Peter Chernin, Jenno Topping and James Mangold, Producers",Ford v Ferrari,,,,actingorsimilar,0
10037,2019,BEST PICTURE,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers",The Irishman,,,,actingorsimilar,0
10038,2019,BEST PICTURE,"Carthew Neal, Taika Waititi and Chelsea Winstanley, Producers",Jojo Rabbit,,,,actingorsimilar,0
10039,2019,BEST PICTURE,"Todd Phillips, Bradley Cooper and Emma Tillinger Koskoff, Producers",Joker,,,,actingorsimilar,0
10040,2019,BEST PICTURE,"Amy Pascal, Producer",Little Women,,,,actingorsimilar,0
10041,2019,BEST PICTURE,"Noah Baumbach and David Heyman, Producers",Marriage Story,,,,actingorsimilar,0
10042,2019,BEST PICTURE,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers",1917,,,,actingorsimilar,0
10043,2019,BEST PICTURE,"David Heyman, Shannon McIntosh and Quentin Tarantino, Producers",Once upon a Time...in Hollywood,,,,actingorsimilar,0
10044,2019,BEST PICTURE,"Kwak Sin Ae and Bong Joon Ho, Producers",Parasite,,,,actingorsimilar,1
10045,2019,PRODUCTION DESIGN,Production Design: Bob Shaw; Set Decoration: Regina Graves,The Irishman,,,,other,0
10046,2019,PRODUCTION DESIGN,Production Design: Ra Vincent; Set Decoration: Nora Sopková,Jojo Rabbit,,,,other,0
10047,2019,PRODUCTION DESIGN,Production Design: Dennis Gassner; Set Decoration: Lee Sandales,1917,,,,other,0
10048,2019,PRODUCTION DESIGN,Production Design: Barbara Ling; Set Decoration: Nancy Haigh,Once upon a Time...in Hollywood,,,,other,1
10049,2019,PRODUCTION DESIGN,Production Design: Lee Ha Jun; Set Decoration: Cho Won Woo,Parasite,,,,other,0
10050,2019,SHORT FILM (Animated),Daria Kashcheeva,Dcera (Daughter),,,,other,0
10051,2019,SHORT FILM (Animated),Matthew A. Cherry and Karen Rupert Toliver,Hair Love,,,,other,1
10052,2019,SHORT FILM (Animated),Rosana Sullivan and Kathryn Hendrickson,Kitbull,,,,other,0
10053,2019,SHORT FILM (Animated),Bruno Collet and Jean-François Le Corre,Memorable,,,,other,0
10054,2019,SHORT FILM (Animated),Siqi Song,Sister,,,,other,0
10055,2019,SHORT FILM (Live Action),Meryam Joobeur and Maria Gracia Turgeon,Brotherhood,,,,other,0
10056,2019,SHORT FILM (Live Action),Yves Piat and Damien Megherbi,Nefta Football Club,,,,other,0
10057,2019,SHORT FILM (Live Action),Marshall Curry,The Neighbors' Window,,,,other,1
10058,2019,SHORT FILM (Live Action),Bryan Buckley and Matt Lefebvre,Saria,,,,other,0
10059,2019,SHORT FILM (Live Action),Delphine Girard,A Sister,,,,other,0
10060,2019,SOUND EDITING,Donald Sylvester,Ford v Ferrari,,,,actingorsimilar,1
10061,2019,SOUND EDITING,Alan Robert Murray,Joker,,,,actingorsimilar,0
10062,2019,SOUND EDITING,Oliver Tarney and Rachael Tate,1917,,,,actingorsimilar,0
10063,2019,SOUND EDITING,Wylie Stateman,Once upon a Time...in Hollywood,,,,actingorsimilar,0
10064,2019,SOUND EDITING,Matthew Wood and David Acord,Star Wars: The Rise of Skywalker,,,,actingorsimilar,0
10065,2019,SOUND MIXING,"Gary Rydstrom, Tom Johnson and Mark Ulano",Ad Astra,,,,actingorsimilar,0
10066,2019,SOUND MIXING,"Paul Massey, David Giammarco and Steven A. Morrow",Ford v Ferrari,,,,actingorsimilar,0
10067,2019,SOUND MIXING,"Tom Ozanich, Dean Zupancic and Tod Maitland",Joker,,,,actingorsimilar,0
10068,2019,SOUND MIXING,Mark Taylor and Stuart Wilson,1917,,,,actingorsimilar,1
10069,2019,SOUND MIXING,"Michael Minkler, Christian P. Minkler and Mark Ulano",Once upon a Time...in Hollywood,,,,actingorsimilar,0
10070,2019,VISUAL EFFECTS,"Dan DeLeeuw, Russell Earl, Matt Aitken and Dan Sudick",Avengers: Endgame,,,,actingorsimilar,0
10071,2019,VISUAL EFFECTS,"Pablo Helman, Leandro Estebecorena, Nelson Sepulveda-Fauser and Stephane Grabli",The Irishman,,,,actingorsimilar,0
10072,2019,VISUAL EFFECTS,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",The Lion King,,,,actingorsimilar,0
10073,2019,VISUAL EFFECTS,"Guillaume Rocheron, Greg Butler and Dominic Tuohy",1917,,,,actingorsimilar,1
10074,2019,VISUAL EFFECTS,"Roger Guyett, Neal Scanlan, Patrick Tubach and Dominic Tuohy",Star Wars: The Rise of Skywalker,,,,actingorsimilar,0
10075,2019,WRITING (Adapted Screenplay),Screenplay by Steven Zaillian,The Irishman,,,,actingorsimilar,0
10076,2019,WRITING (Adapted Screenplay),Screenplay by Taika Waititi,Jojo Rabbit,,,,actingorsimilar,1
10077,2019,WRITING (Adapted Screenplay),Written by Todd Phillips & Scott Silver,Joker,,,,actingorsimilar,0
10078,2019,WRITING (Adapted Screenplay),Written for the screen by Greta Gerwig,Little Women,,,,actingorsimilar,0
10079,2019,WRITING (Adapted Screenplay),Written by Anthony McCarten,The Two Popes,,,,actingorsimilar,0
10080,2019,WRITING (Original Screenplay),Written by Rian Johnson,Knives Out,,,,actingorsimilar,0
10081,2019,WRITING (Original Screenplay),Written by Noah Baumbach,Marriage Story,,,,actingorsimilar,0
10082,2019,WRITING (Original Screenplay),Written by Sam Mendes & Krysty Wilson-Cairns,1917,,,,actingorsimilar,0
10083,2019,WRITING (Original Screenplay),Written by Quentin Tarantino,Once upon a Time...in Hollywood,,,,actingorsimilar,0
10084,2019,WRITING (Original Screenplay),"Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho",Parasite,,,,actingorsimilar,1
10085,2020,ACTOR IN A LEADING ROLE,Riz Ahmed,Sound of Metal,"{""Ruben""}",,,actingorsimilar,0
10086,2020,ACTOR IN A LEADING ROLE,Chadwick Boseman,Ma Rainey's Black Bottom,"{""Levee""}",,,actingorsimilar,0
10087,2020,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Father,"{""Anthony""}",,,actingorsimilar,1
10088,2020,ACTOR IN A LEADING ROLE,Gary Oldman,Mank,"{""Herman Mankiewicz""}",,,actingorsimilar,0
10089,2020,ACTOR IN A LEADING ROLE,Steven Yeun,Minari,"{""Jacob""}",,,actingorsimilar,0
10090,2020,ACTOR IN A SUPPORTING ROLE,Sacha Baron Cohen,The Trial of the Chicago 7,"{""Abbie Hoffman""}",,,actingorsimilar,0
10091,2020,ACTOR IN A SUPPORTING ROLE,Daniel Kaluuya,Judas and the Black Messiah,"{""Fred Hampton""}",,,actingorsimilar,1
10092,2020,ACTOR IN A SUPPORTING ROLE,"Leslie Odom, Jr.",One Night in Miami...,"{""Sam Cooke""}",,,actingorsimilar,0
10093,2020,ACTOR IN A SUPPORTING ROLE,Paul Raci,Sound of Metal,"{""Joe""}",,,actingorsimilar,0
10094,2020,ACTOR IN A SUPPORTING ROLE,Lakeith Stanfield,Judas and the Black Messiah,"{""Bill O’Neal""}",,,actingorsimilar,0
10095,2020,ACTRESS IN A LEADING ROLE,Viola Davis,Ma Rainey's Black Bottom,"{""Ma Rainey""}",,,actingorsimilar,0
10096,2020,ACTRESS IN A LEADING ROLE,Andra Day,The United States vs. Billie Holiday,"{""Billie Holiday""}",,,actingorsimilar,0
10097,2020,ACTRESS IN A LEADING ROLE,Vanessa Kirby,Pieces of a Woman,"{""Martha""}",,,actingorsimilar,0
10098,2020,ACTRESS IN A LEADING ROLE,Frances McDormand,Nomadland,"{""Fern""}",,,actingorsimilar,1
10099,2020,ACTRESS IN A LEADING ROLE,Carey Mulligan,Promising Young Woman,"{""Cassandra""}",,,actingorsimilar,0
10100,2020,ACTRESS IN A SUPPORTING ROLE,Maria Bakalova,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,"{""Tutar Sagdiyev""}",,,actingorsimilar,0
10101,2020,ACTRESS IN A SUPPORTING ROLE,Glenn Close,Hillbilly Elegy,"{""Mamaw""}",,,actingorsimilar,0
10102,2020,ACTRESS IN A SUPPORTING ROLE,Olivia Colman,The Father,"{""Anne""}",,,actingorsimilar,0
10103,2020,ACTRESS IN A SUPPORTING ROLE,Amanda Seyfried,Mank,"{""Marion Davies""}",,,actingorsimilar,0
10104,2020,ACTRESS IN A SUPPORTING ROLE,Yuh-Jung Youn,Minari,"{""Soonja""}",,,actingorsimilar,1
10105,2020,ANIMATED FEATURE FILM,Dan Scanlon and Kori Rae,Onward,,,,other,0
10106,2020,ANIMATED FEATURE FILM,"Glen Keane, Gennie Rim and Peilin Chou",Over the Moon,,,,other,0
10107,2020,ANIMATED FEATURE FILM,"Richard Phelan, Will Becher and Paul Kewley",A Shaun the Sheep Movie: Farmageddon,,,,other,0
10108,2020,ANIMATED FEATURE FILM,Pete Docter and Dana Murray,Soul,,,,other,1
10109,2020,ANIMATED FEATURE FILM,"Tomm Moore, Ross Stewart, Paul Young and Stéphan Roelants",Wolfwalkers,,,,other,0
10110,2020,CINEMATOGRAPHY,Sean Bobbitt,Judas and the Black Messiah,,,,actingorsimilar,0
10111,2020,CINEMATOGRAPHY,Erik Messerschmidt,Mank,,,,actingorsimilar,1
10112,2020,CINEMATOGRAPHY,Dariusz Wolski,News of the World,,,,actingorsimilar,0
10113,2020,CINEMATOGRAPHY,Joshua James Richards,Nomadland,,,,actingorsimilar,0
10114,2020,CINEMATOGRAPHY,Phedon Papamichael,The Trial of the Chicago 7,,,,actingorsimilar,0
10115,2020,COSTUME DESIGN,Alexandra Byrne,Emma,,,,actingorsimilar,0
10116,2020,COSTUME DESIGN,Ann Roth,Ma Rainey's Black Bottom,,,,actingorsimilar,1
10117,2020,COSTUME DESIGN,Trish Summerville,Mank,,,,actingorsimilar,0
10118,2020,COSTUME DESIGN,Bina Daigeler,Mulan,,,,actingorsimilar,0
10119,2020,COSTUME DESIGN,Massimo Cantini Parrini,Pinocchio,,,,actingorsimilar,0
10120,2020,DIRECTING,Thomas Vinterberg,Another Round,,,,actingorsimilar,0
10121,2020,DIRECTING,David Fincher,Mank,,,,actingorsimilar,0
10122,2020,DIRECTING,Lee Isaac Chung,Minari,,,,actingorsimilar,0
10123,2020,DIRECTING,Chloé Zhao,Nomadland,,,,actingorsimilar,1
10124,2020,DIRECTING,Emerald Fennell,Promising Young Woman,,,,actingorsimilar,0
10125,2020,DOCUMENTARY (Feature),Alexander Nanau and Bianca Oana,Collective,,,,actingorsimilar,0
10126,2020,DOCUMENTARY (Feature),"Nicole Newnham, Jim LeBrecht and Sara Bolder",Crip Camp,,,,actingorsimilar,0
10127,2020,DOCUMENTARY (Feature),Maite Alberdi and Marcela Santibáñez,The Mole Agent,,,,actingorsimilar,0
10128,2020,DOCUMENTARY (Feature),"Pippa Ehrlich, James Reed and Craig Foster",My Octopus Teacher,,,,actingorsimilar,1
10129,2020,DOCUMENTARY (Feature),"Garrett Bradley, Lauren Domino and Kellen Quinn",Time,,,,actingorsimilar,0
10130,2020,DOCUMENTARY (Short Subject),Anthony Giacchino and Alice Doyard,Colette,,,,actingorsimilar,1
10131,2020,DOCUMENTARY (Short Subject),Ben Proudfoot and Kris Bowers,A Concerto Is a Conversation,,,,actingorsimilar,0
10132,2020,DOCUMENTARY (Short Subject),Anders Hammer and Charlotte Cook,Do Not Split,,,,actingorsimilar,0
10133,2020,DOCUMENTARY (Short Subject),Skye Fitzgerald and Michael Scheuerman,Hunger Ward,,,,actingorsimilar,0
10134,2020,DOCUMENTARY (Short Subject),Sophia Nahli Allison and Janice Duncan,A Love Song for Latasha,,,,actingorsimilar,0
10135,2020,FILM EDITING,Yorgos Lamprinos,The Father,,,,actingorsimilar,0
10136,2020,FILM EDITING,Chloé Zhao,Nomadland,,,,actingorsimilar,0
10137,2020,FILM EDITING,Frédéric Thoraval,Promising Young Woman,,,,actingorsimilar,0
10138,2020,FILM EDITING,Mikkel E. G. Nielsen,Sound of Metal,,,,actingorsimilar,1
10139,2020,FILM EDITING,Alan Baumgarten,The Trial of the Chicago 7,,,,actingorsimilar,0
10140,2020,INTERNATIONAL FEATURE FILM,Denmark,Another Round,,,,other,1
10141,2020,INTERNATIONAL FEATURE FILM,Hong Kong,Better Days,,,,other,0
10142,2020,INTERNATIONAL FEATURE FILM,Romania,Collective,,,,other,0
10143,2020,INTERNATIONAL FEATURE FILM,Tunisia,The Man Who Sold His Skin,,,,other,0
10144,2020,INTERNATIONAL FEATURE FILM,Bosnia and Herzegovina,"Quo Vadis, Aida?",,,,other,0
10145,2020,MAKEUP AND HAIRSTYLING,"Marese Langan, Laura Allen and Claudia Stolze",Emma,,,,other,0
10146,2020,MAKEUP AND HAIRSTYLING,"Eryn Krueger Mekash, Matthew Mungle and Patricia Dehaney",Hillbilly Elegy,,,,other,0
10147,2020,MAKEUP AND HAIRSTYLING,"Sergio Lopez-Rivera, Mia Neal and Jamika Wilson",Ma Rainey's Black Bottom,,,,other,1
10148,2020,MAKEUP AND HAIRSTYLING,"Gigi Williams, Kimberley Spiteri and Colleen LaBaff",Mank,,,,other,0
10149,2020,MAKEUP AND HAIRSTYLING,"Mark Coulier, Dalia Colli and Francesco Pegoretti",Pinocchio,,,,other,0
10150,2020,MUSIC (Original Score),Terence Blanchard,Da 5 Bloods,,,,other,0
10151,2020,MUSIC (Original Score),Trent Reznor and Atticus Ross,Mank,,,,other,0
10152,2020,MUSIC (Original Score),Emile Mosseri,Minari,,,,other,0
10153,2020,MUSIC (Original Score),James Newton Howard,News of the World,,,,other,0
10154,2020,MUSIC (Original Score),"Trent Reznor, Atticus Ross and Jon Batiste",Soul,,,,other,1
10155,2020,MUSIC (Original Song),Music by H.E.R. and Dernst Emile II; Lyric by H.E.R. and Tiara Thomas,Judas and the Black Messiah,,"""Fight For You""",,song,1
10156,2020,MUSIC (Original Song),Music by Daniel Pemberton; Lyric by Daniel Pemberton and Celeste Waite,The Trial of the Chicago 7,,"""Hear My Voice""",,song,0
10157,2020,MUSIC (Original Song),"Music and Lyric by Savan Kotecha, Fat Max Gsus and Rickard Göransson",Eurovision Song Contest: The Story of Fire Saga,,"""Husavik""",,song,0
10158,2020,MUSIC (Original Song),Music by Diane Warren; Lyric by Diane Warren and Laura Pausini,The Life Ahead (La Vita Davanti a Se),,"""Io Sì (Seen)""",,song,0
10159,2020,MUSIC (Original Song),"Music and Lyric by Leslie Odom, Jr. and Sam Ashworth",One Night in Miami...,,"""Speak Now""",,song,0
10160,2020,BEST PICTURE,"David Parfitt, Jean-Louis Livi and Philippe Carcassonne, Producers",The Father,,,,actingorsimilar,0
10161,2020,BEST PICTURE,"Shaka King, Charles D. King and Ryan Coogler, Producers",Judas and the Black Messiah,,,,actingorsimilar,0
10162,2020,BEST PICTURE,"Ceán Chaffin, Eric Roth and Douglas Urbanski, Producers",Mank,,,,actingorsimilar,0
10163,2020,BEST PICTURE,"Christina Oh, Producer",Minari,,,,actingorsimilar,0
10164,2020,BEST PICTURE,"Frances McDormand, Peter Spears, Mollye Asher, Dan Janvey and Chloé Zhao, Producers",Nomadland,,,,actingorsimilar,1
